107.29.161.246 - - [14/May/2024:12:00:16 +0000] "GET /assets/img/content/7abcdf99.webp HTTP/1.1" 206 135715 "https://portal.northstarclaims.net/products" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"
185.199.110.42 - - [14/May/2024:12:55:53 +0000] "GET /dump.sql?item=1477 HTTP/1.1" 301 200 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:858458)"
185.199.110.42 - - [14/May/2024:12:55:57 +0000] "GET /.htpasswd?item=1853 HTTP/1.1" 301 448 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:979949)"
185.199.110.42 - - [14/May/2024:12:55:59 +0000] "GET /test.php?return=%2Flogin HTTP/1.1" 301 123 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:287570)"
185.199.110.42 - - [14/May/2024:12:56:00 +0000] "GET /wp-admin/?page=1892 HTTP/1.1" 301 461 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:286276)"
185.199.110.42 - - [14/May/2024:12:56:05 +0000] "GET /admin/login HTTP/1.1" 301 444 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:871335)"
185.199.110.42 - - [14/May/2024:12:56:11 +0000] "GET /wp-includes/ HTTP/1.1" 301 402 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:803985)"
185.199.110.42 - - [14/May/2024:12:56:12 +0000] "GET /robots.txt HTTP/1.1" 302 315 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:861994)"
185.199.110.42 - - [14/May/2024:12:56:18 +0000] "GET /database.sql HTTP/1.1" 301 211 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:482114)"
185.199.110.42 - - [14/May/2024:12:56:22 +0000] "OPTIONS / HTTP/1.1" 301 226 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:126325)"
185.199.110.42 - - [14/May/2024:12:56:24 +0000] "GET /xmlrpc.php HTTP/1.1" 301 315 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:175215)"
185.199.110.42 - - [14/May/2024:12:56:28 +0000] "GET /.git/config?page=2160 HTTP/1.1" 302 262 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:470497)"
185.199.110.42 - - [14/May/2024:12:56:29 +0000] "GET /LICENSE.txt HTTP/1.1" 301 224 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:871884)"
185.199.110.42 - - [14/May/2024:12:56:42 +0000] "GET /phpinfo.php HTTP/1.1" 301 459 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:691767)"
185.199.110.42 - - [14/May/2024:12:56:44 +0000] "GET /wp-content/ HTTP/1.1" 301 304 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:188666)"
185.199.110.42 - - [14/May/2024:12:56:52 +0000] "GET / HTTP/1.1" 301 226 "http://portal.northstarclaims.net/" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:916540)"
185.199.110.42 - - [14/May/2024:12:56:52 +0000] "GET /elmah.axd HTTP/1.1" 301 154 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:387510)"
185.199.110.42 - - [14/May/2024:12:56:55 +0000] "OPTIONS /admin/?id=965 HTTP/1.1" 301 321 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:631852)"
185.199.110.42 - - [14/May/2024:12:56:59 +0000] "HEAD /cgi-bin/test-cgi HTTP/1.1" 301 437 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:902819)"
185.199.110.42 - - [14/May/2024:12:57:02 +0000] "GET /config.yml HTTP/1.1" 301 186 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:568725)"
185.199.110.42 - - [14/May/2024:12:57:05 +0000] "GET /.env HTTP/1.1" 301 225 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:930515)"
185.199.110.42 - - [14/May/2024:12:57:09 +0000] "GET /README.md HTTP/1.1" 302 398 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:761145)"
185.199.110.42 - - [14/May/2024:12:57:09 +0000] "GET /admin/ HTTP/1.1" 301 298 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:224358)"
185.199.110.42 - - [14/May/2024:12:57:15 +0000] "GET /icons/ HTTP/1.1" 301 453 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:517086)"
185.199.110.42 - - [14/May/2024:12:57:15 +0000] "GET /phpmyadmin/ HTTP/1.1" 301 176 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:644359)"
185.199.110.42 - - [14/May/2024:12:57:20 +0000] "GET /web.config HTTP/1.1" 302 169 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:148649)"
185.199.110.42 - - [14/May/2024:12:57:27 +0000] "GET /backup.sql HTTP/1.1" 302 187 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:411467)"
185.199.110.42 - - [14/May/2024:12:57:31 +0000] "GET /server-info?id=1175 HTTP/1.1" 301 199 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:554246)"
185.199.110.42 - - [14/May/2024:12:57:34 +0000] "GET /crossdomain.xml HTTP/1.1" 301 308 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:815814)"
185.199.110.42 - - [14/May/2024:12:57:36 +0000] "GET /phpMyAdmin/ HTTP/1.1" 301 382 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:395247)"
185.199.110.42 - - [14/May/2024:12:57:40 +0000] "GET /server-status HTTP/1.1" 301 191 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:659592)"
185.199.110.42 - - [14/May/2024:12:57:43 +0000] "GET /cgi-bin/test-cgi HTTP/1.1" 301 437 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:477276)"
185.199.110.42 - - [14/May/2024:12:57:45 +0000] "GET /cgi-bin/?next=%2F HTTP/1.1" 301 463 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:915978)"
185.199.110.42 - - [14/May/2024:12:57:47 +0000] "GET /cgi-bin/test-cgi?v=403aad HTTP/1.1" 301 366 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:397475)"
185.199.110.42 - - [14/May/2024:12:57:50 +0000] "GET /admin/login?_=90f3cf HTTP/1.1" 301 372 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:987348)"
185.199.110.42 - - [14/May/2024:12:57:53 +0000] "GET /backup.sql?_=cfea HTTP/1.1" 301 148 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:935954)"
185.199.110.42 - - [14/May/2024:12:57:55 +0000] "HEAD /.env?cache=3cc6712578 HTTP/1.1" 301 447 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:718238)"
185.199.110.42 - - [14/May/2024:12:58:00 +0000] "GET /crossdomain.xml HTTP/1.1" 301 308 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:538592)"
185.199.110.42 - - [14/May/2024:12:58:07 +0000] "GET /backup.zip HTTP/1.1" 302 270 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:400875)"
185.199.110.42 - - [14/May/2024:12:58:10 +0000] "GET /README.md HTTP/1.1" 302 398 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:401685)"
185.199.110.42 - - [14/May/2024:12:58:14 +0000] "GET /phpinfo.php?v=b539 HTTP/1.1" 302 221 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:942472)"
185.199.110.42 - - [14/May/2024:12:58:16 +0000] "GET /elmah.axd HTTP/1.1" 301 154 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:599477)"
10.44.10.22 - - [14/May/2024:12:58:17 +0000] "GET / HTTP/1.1" 200 9833 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0"
185.199.110.42 - - [14/May/2024:12:58:19 +0000] "GET /wp-login.php HTTP/1.1" 301 276 "-" "Mozilla/5.00 (Nikto/2.1.6) (Evasions:None) (Test:849334)"
10.44.10.22 - - [14/May/2024:12:58:39 +0000] "GET /about HTTP/1.1" 200 47821 "http://WEB-BO-01/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0"
10.44.10.22 - - [14/May/2024:12:58:40 +0000] "GET /assets/img/content/8c4c427b.webp HTTP/1.1" 200 46822 "http://WEB-BO-01/about" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0"
10.44.10.22 - - [14/May/2024:12:58:41 +0000] "GET /assets/img/content/9deeb627.jpg HTTP/1.1" 200 378508 "http://WEB-BO-01/about" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0"
108.203.70.57 - - [14/May/2024:13:00:36 +0000] "GET /sitemap.xml HTTP/1.1" 200 4918 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
108.203.70.57 - - [14/May/2024:13:00:37 +0000] "GET /sitemap.xml HTTP/1.1" 200 4918 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
108.203.70.57 - - [14/May/2024:13:00:38 +0000] "GET /robots.txt HTTP/1.1" 200 4497 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
208.176.57.5 - - [14/May/2024:13:01:08 +0000] "GET /assets/app.js HTTP/1.1" 301 464 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
179.142.50.15 - - [14/May/2024:13:06:59 +0000] "GET /assets/img/logo.svg HTTP/1.1" 200 13861 "https://portal.northstarclaims.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
179.142.50.15 - - [14/May/2024:13:07:00 +0000] "GET /assets/css/main.min.8b70f084.css HTTP/1.1" 200 32900 "https://portal.northstarclaims.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
179.142.50.15 - - [14/May/2024:13:07:00 +0000] "GET /assets/js/app.bundle.8ed994fa.js HTTP/1.1" 200 92713 "https://portal.northstarclaims.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
179.142.50.15 - - [14/May/2024:13:07:01 +0000] "GET /assets/img/hero.webp HTTP/1.1" 200 387266 "https://portal.northstarclaims.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
179.142.50.15 - - [14/May/2024:13:07:02 +0000] "GET /assets/js/vendor.64ac17d4.js HTTP/1.1" 200 14862 "https://portal.northstarclaims.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
179.142.50.15 - - [14/May/2024:13:07:02 +0000] "GET /favicon.ico HTTP/1.1" 200 890 "https://portal.northstarclaims.net/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
179.142.50.15 - - [14/May/2024:13:07:18 +0000] "GET /assets/img/content/a04e850c.jpg HTTP/1.1" 200 428900 "https://portal.northstarclaims.net/blog" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
179.142.50.15 - - [14/May/2024:13:07:19 +0000] "GET /assets/img/content/3f84c859.webp HTTP/1.1" 206 125615 "https://portal.northstarclaims.net/blog" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
179.142.50.15 - - [14/May/2024:13:07:36 +0000] "GET /assets/img/content/2304d8f5.webp HTTP/1.1" 200 322398 "https://portal.northstarclaims.net/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
179.142.50.15 - - [14/May/2024:13:07:36 +0000] "GET /assets/img/content/894a4c25.jpg HTTP/1.1" 304 - "https://portal.northstarclaims.net/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36"
74.85.10.89 - - [14/May/2024:13:09:07 +0000] "GET /assets/app.js HTTP/1.1" 301 464 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36"
147.39.52.190 - - [14/May/2024:13:11:06 +0000] "GET /api/v2/data HTTP/1.1" 301 282 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
222.124.191.13 - - [14/May/2024:13:13:54 +0000] "GET /assets/js/vendor.64ac17d4.js HTTP/1.1" 304 - "https://portal.northstarclaims.net/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"
222.124.191.13 - - [14/May/2024:13:13:55 +0000] "GET /assets/css/main.min.8b70f084.css HTTP/1.1" 200 32900 "https://portal.northstarclaims.net/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"
222.124.191.13 - - [14/May/2024:13:13:56 +0000] "GET /assets/img/logo.svg HTTP/1.1" 304 - "https://portal.northstarclaims.net/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"
222.124.191.13 - - [14/May/2024:13:13:56 +0000] "GET /assets/js/app.bundle.8ed994fa.js HTTP/1.1" 200 92713 "https://portal.northstarclaims.net/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"
222.124.191.13 - - [14/May/2024:13:13:56 +0000] "GET /favicon.ico HTTP/1.1" 304 - "https://portal.northstarclaims.net/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"
222.124.191.13 - - [14/May/2024:13:13:57 +0000] "GET /assets/img/hero.webp HTTP/1.1" 200 387266 "https://portal.northstarclaims.net/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"
222.124.191.13 - - [14/May/2024:13:14:09 +0000] "GET /assets/img/content/02430977.webp HTTP/1.1" 304 - "https://portal.northstarclaims.net/about" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"
222.124.191.13 - - [14/May/2024:13:14:09 +0000] "GET /assets/img/content/e1981872.jpg HTTP/1.1" 206 44349 "https://portal.northstarclaims.net/about" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"
10.44.10.21 - - [14/May/2024:13:15:57 +0000] "GET /blog HTTP/1.1" 200 27373 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0"
10.44.10.21 - - [14/May/2024:13:15:59 +0000] "GET /assets/img/content/79ded141.jpg HTTP/1.1" 200 248999 "http://WEB-BO-01/blog" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0"
10.44.10.21 - - [14/May/2024:13:15:59 +0000] "GET /assets/img/content/e3324428.webp HTTP/1.1" 304 - "http://WEB-BO-01/blog" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0"
10.44.10.21 - - [14/May/2024:13:16:20 +0000] "GET /products HTTP/1.1" 200 30360 "http://WEB-BO-01/blog" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0"
10.44.10.21 - - [14/May/2024:13:16:23 +0000] "GET /assets/img/content/1c100ae5.jpg HTTP/1.1" 200 499686 "http://WEB-BO-01/products" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0"
10.44.10.21 - - [14/May/2024:13:16:23 +0000] "GET /assets/img/content/3617dadd.webp HTTP/1.1" 304 - "http://WEB-BO-01/products" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0"
1.10.76.8 - - [14/May/2024:13:22:47 +0000] "GET /api/v1/status HTTP/1.1" 302 176 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
8.200.131.20 - - [14/May/2024:13:24:05 +0000] "GET /assets/css/main.min.8b70f084.css HTTP/1.1" 304 - "https://portal.northstarclaims.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
8.200.131.20 - - [14/May/2024:13:24:06 +0000] "GET /assets/js/vendor.64ac17d4.js HTTP/1.1" 200 14862 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
8.200.131.20 - - [14/May/2024:13:24:06 +0000] "GET /favicon.ico HTTP/1.1" 200 890 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
8.200.131.20 - - [14/May/2024:13:24:07 +0000] "GET /assets/img/hero.webp HTTP/1.1" 200 387266 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
8.200.131.20 - - [14/May/2024:13:24:07 +0000] "GET /assets/js/app.bundle.8ed994fa.js HTTP/1.1" 200 92713 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
8.200.131.20 - - [14/May/2024:13:24:08 +0000] "GET /assets/img/logo.svg HTTP/1.1" 200 13861 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
156.32.3.55 - - [14/May/2024:13:24:37 +0000] "GET /dashboard HTTP/1.1" 200 512 "http://45.83.220.5/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0"
14.145.8.119 - - [14/May/2024:13:27:24 +0000] "GET /assets/app.js HTTP/1.1" 301 464 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
98.94.219.131 - - [14/May/2024:13:27:27 +0000] "GET / HTTP/1.1" 301 226 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0"
151.204.42.76 - - [14/May/2024:13:28:02 +0000] "GET /assets/img/hero.webp HTTP/1.1" 200 387266 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
151.204.42.76 - - [14/May/2024:13:28:02 +0000] "GET /assets/js/vendor.64ac17d4.js HTTP/1.1" 200 14862 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
151.204.42.76 - - [14/May/2024:13:28:03 +0000] "GET /assets/css/main.min.8b70f084.css HTTP/1.1" 200 32900 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
151.204.42.76 - - [14/May/2024:13:28:04 +0000] "GET /assets/img/logo.svg HTTP/1.1" 200 13861 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
151.204.42.76 - - [14/May/2024:13:28:04 +0000] "GET /assets/js/app.bundle.8ed994fa.js HTTP/1.1" 200 92713 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
151.204.42.76 - - [14/May/2024:13:28:05 +0000] "GET /favicon.ico HTTP/1.1" 200 890 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
151.204.42.76 - - [14/May/2024:13:28:13 +0000] "GET /assets/img/content/e7e13c2b.webp HTTP/1.1" 200 253617 "https://portal.northstarclaims.net/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
151.204.42.76 - - [14/May/2024:13:28:14 +0000] "GET /assets/img/content/b6bdbf43.jpg HTTP/1.1" 304 - "https://portal.northstarclaims.net/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
46.113.249.76 - - [14/May/2024:13:28:48 +0000] "GET /dashboard HTTP/1.1" 301 141 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:120.0) Gecko/20100101 Firefox/120.0"
108.203.70.57 - - [14/May/2024:13:38:23 +0000] "GET /.well-known/security.txt HTTP/1.1" 200 10305 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
37.165.70.114 - - [14/May/2024:13:38:34 +0000] "GET /assets/img/logo.svg HTTP/1.1" 200 13861 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
37.165.70.114 - - [14/May/2024:13:38:34 +0000] "GET /favicon.ico HTTP/1.1" 200 890 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
37.165.70.114 - - [14/May/2024:13:38:35 +0000] "GET /assets/js/app.bundle.8ed994fa.js HTTP/1.1" 200 92713 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
37.165.70.114 - - [14/May/2024:13:38:36 +0000] "GET /assets/css/main.min.8b70f084.css HTTP/1.1" 304 - "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
37.165.70.114 - - [14/May/2024:13:38:36 +0000] "GET /assets/img/hero.webp HTTP/1.1" 200 387266 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
37.165.70.114 - - [14/May/2024:13:38:37 +0000] "GET /assets/js/vendor.64ac17d4.js HTTP/1.1" 200 14862 "https://portal.northstarclaims.net/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
37.165.70.114 - - [14/May/2024:13:38:44 +0000] "GET /assets/img/content/2b876560.webp HTTP/1.1" 304 - "https://portal.northstarclaims.net/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
37.165.70.114 - - [14/May/2024:13:38:45 +0000] "GET /assets/img/content/c3c09a6a.jpg HTTP/1.1" 200 203944 "https://portal.northstarclaims.net/about" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
175.29.181.188 - - [14/May/2024:13:42:04 +0000] "GET /dashboard HTTP/1.1" 200 510 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
58.238.66.25 - - [14/May/2024:13:43:31 +0000] "GET /favicon.ico HTTP/1.1" 301 417 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0"
108.203.70.57 - - [14/May/2024:13:43:39 +0000] "GET /sitemap.xml HTTP/1.1" 301 478 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
108.203.70.57 - - [14/May/2024:13:43:41 +0000] "GET /.well-known/security.txt HTTP/1.1" 301 446 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
108.203.70.57 - - [14/May/2024:13:43:41 +0000] "GET /robots.txt HTTP/1.1" 302 315 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
10.44.20.10 - - [14/May/2024:13:44:54 +0000] "GET /health HTTP/1.1" 200 510 "-" "Prometheus/2.47.0"
10.44.20.10 - - [14/May/2024:13:44:55 +0000] "GET /status HTTP/1.1" 200 124 "-" "Prometheus/2.47.0"
37.165.70.114 - - [14/May/2024:13:50:11 +0000] "GET /assets/img/content/933bde73.webp HTTP/1.1" 200 45528 "https://portal.northstarclaims.net/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
37.165.70.114 - - [14/May/2024:13:50:11 +0000] "GET /assets/img/content/d32c2bd9.jpg HTTP/1.1" 206 200602 "https://portal.northstarclaims.net/products" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36"
